compound 10 [PMID: 19402633],CCN1CCN(CC1)C(=O)Cc1ccc(cc1)Nc1ncc(c(n1)Nc1ccc(cc1)C(=O)Nc1ccccc1Cl)F,CC[C@H]1[C@@H]2[C@H]3[C@@H]4[C@@H](CCCNC)[C@]13[C@@H]42,0.041
compound 38 [PMID: 20817473],O=C(c1ccc(cc1)N1CCOCC1)Nc1n[nH]c2c1sc(c2)C(=O)N[C@@H](c1ccccc1)CN1CCCC1,CC[C@H]1[C@@H]2[C@H]3[C@@H]4[C@@H](CCCNC)[C@]13[C@@H]42,0.016
dubermatinib,CN1CCN(CC1)Cc1ccc(cc1)Nc1ncc(c(n1)Nc1ccccc1S(=O)(=O)N(C)C)Cl,CC[C@H]1[C@@H]2[C@H]3[C@@H]4[C@@H](CCCNC)[C@]13[C@@H]42,0.027
SNS-314,O=C(Nc1ncc(s1)CCNc1ncnc2c1scc2)Nc1cccc(c1)Cl,CC[C@H]1[C@@H]2[C@H]3[C@@H]4[C@@H](CCCNC)[C@]13[C@@H]42,0.027
ilorasertib,OCCn1ncc(c1)c1cnc(c2c1scc2c1ccc(cc1)NC(=O)Nc1cccc(c1)F)N,CC[C@H]1[C@@H]2[C@H]3[C@@H]4[C@@H](CCCNC)[C@]13[C@@H]42,0.017
cenisertib,CN1CCN(CC1)c1ccc(cc1C)Nc1ncc(c(n1)N[C@@H]1[C@H]2C=C[C@@H]([C@@H]1C(=O)N)C2)F,CC[C@H]1[C@@H]2[C@H]3[C@@H]4[C@@H](CCCNC)[C@]13[C@@H]42,0.034
GSK2646264,COc1cccc(c1C1=CC2C(C=C1)CCNCC2)OCc1nccc(c1)C,CC[C@H]1[C@@H]2[C@H]3[C@@H]4[C@@H](CCCNC)[C@]13[C@@H]42,0.038
TAK-632,N#Cc1c(ccc2c1sc(n2)NC(=O)C1CC1)Oc1ccc(c(c1)NC(=O)Cc1cccc(c1)C(F)(F)F)F,CC[C@H]1[C@@H]2[C@H]3[C@@H]4[C@@H](CCCNC)[C@]13[C@@H]42,0.031
ibcasertib,COc1ccc2c(c1)nccc2Oc1ccc2c(c1)cccc2C(=O)Nc1ccccc1N,CC[C@H]1[C@@H]2[C@H]3[C@@H]4[C@@H](CCCNC)[C@]13[C@@H]42,0.017
NIK inhibitor 12f,CC(c1nccs1)(C#Cc1ccc(c(c1)Nc1ncnc2c1cc[nH]2)N1CCOCC1)O,CC[C@H]1[C@@H]2[C@H]3[C@@H]4[C@@H](CCCNC)[C@]13[C@@H]42,0.033
XMD-12,Cn1c2ccccc2c(=O)n(c2cnc(nc12)Nc1ccc(cc1)N1CCC(CC1)O)C,CC[C@H]1[C@@H]2[C@H]3[C@@H]4[C@@H](CCCNC)[C@]13[C@@H]42,0.028
tinengotinib,Clc1c(cccc1)c1c2c([nH]c3c(n1)c(n[nH]3)C)cc(nc2)N1CCOCC1,CC[C@H]1[C@@H]2[C@H]3[C@@H]4[C@@H](CCCNC)[C@]13[C@@H]42,0.028
VIC 1911,Cc1cc(n[nH]1)Nc1c(ccc(n1)CC1(CCN(CC1)C(=O)c1c(c(ccc1)Cl)Cl)C(=O)O)F,CC[C@H]1[C@@H]2[C@H]3[C@@H]4[C@@H](CCCNC)[C@]13[C@@H]42,0.034
barasertib-hQPA,OCCN(CCCOc1ccc2c(c1)ncnc2Nc1[nH]nc(c1)CC(=O)Nc1cccc(c1)F)CC,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,0.046
KW-2449,O=C(c1ccc(cc1)/C=C/c1[nH]nc2c1cccc2)N1CCNCC1,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,0.051
MLN-8054,Clc1ccc2c(c1)C(=NCc1c2nc(nc1)Nc1ccc(cc1)C(=O)O)c1c(F)cccc1F,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,0.04
tozasertib,CN1CCN(CC1)c1nc(Sc2ccc(cc2)NC(=O)C2CC2)nc(c1)Nc1[nH]nc(c1)C,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,0.052
aurora kinase inhibitor II,COc1cc2c(ncnc2cc1OC)Nc1ccc(cc1)NC(=O)c1ccccc1,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,0.064
JNJ-7706621,Fc1cccc(c1C(=O)n1nc(nc1N)Nc1ccc(cc1)S(=O)(=O)N)F,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,0.032
Cdk2 inhibitor IV,CCN(C(=O)c1ccc(cc1)Nc1nc(OCC2CCCCC2)c2c(n1)nc[nH]2)CC,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,0.059
SU6656,O=C1Nc2c(/C/1=C/c1cc3c([nH]1)CCCC3)cc(cc2)S(=O)(=O)N(C)C,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,0.037
barasertib,CCN(CCOP(=O)(O)O)CCCOc1ccc2c(c1)ncnc2Nc1n[nH]c(c1)CC(=O)Nc1cccc(c1)F,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,0.05
danusertib,CO[C@@H](C(=O)N1Cc2c(C1)[nH]nc2NC(=O)c1ccc(cc1)N1CCN(CC1)C)c1ccccc1,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,0.064
AT-9283,O=C(Nc1c[nH][nH]/c/1=C/1\N=c2c(=N1)ccc(c2)CN1CCOCC1)NC1CC1,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,0.053
GSK2334470,CNc1nc(cc(n1)c1ccc2c(c1)[nH]nc2N)N1C[C@H](CC[C@H]1C)C(=O)NC1CCCCC1,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,0.061
AMG-900,Cc1csc(c1)c1nnc(c2c1cccc2)Nc1ccc(cc1)Oc1ncccc1c1ccnc(n1)N,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,0.016
MK-5108,OC(=O)C1(CCC(CC1)Oc1cccc(c1F)Cl)Cc1cccc(n1)Nc1nccs1,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,0.076
compound 25 [PMID: 20855207],C[C@@H]1O[C@H](C)CN(C1)[C@@H](c1nsc(c1)Nc1nc(C)cn2c1ncc2c1c[nH]nc1)C,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,0.068
compound 1 [PMID: 21742770],COc1cc(ccc1N1CCN(CC1)C)Nc1ccc2c(n1)n(nc2)c1ccc(cc1)OC,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,0.035
ZM447439,COc1cc2c(ncnc2cc1OCCCN1CCOCC1)Nc1ccc(cc1)NC(=O)c1ccccc1,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,0.066
hesperadin,CCS(=O)(=O)Nc1ccc2c(c1)/C(=C(\c1ccccc1)/Nc1ccc(cc1)CN1CCCCC1)/C(=O)N2,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,0.057
compound 46 [PMID: 16451062],OCC1CCN(CC1)CCCOc1cc2ncnc(c2cc1OC)Nc1ncc(s1)CC(=O)Nc1cccc(c1)F,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,0.06
GSK1070916,CCn1nc(c(c1)c1ccnc2c1cc([nH]2)c1cccc(c1)CN(C)C)c1ccc(cc1)NC(=O)N(C)C,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,0.055
compound 10 [PMID: 19402633],CCN1CCN(CC1)C(=O)Cc1ccc(cc1)Nc1ncc(c(n1)Nc1ccc(cc1)C(=O)Nc1ccccc1Cl)F,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,0.071
compound 38 [PMID: 20817473],O=C(c1ccc(cc1)N1CCOCC1)Nc1n[nH]c2c1sc(c2)C(=O)N[C@@H](c1ccccc1)CN1CCCC1,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,0.043
dubermatinib,CN1CCN(CC1)Cc1ccc(cc1)Nc1ncc(c(n1)Nc1ccccc1S(=O)(=O)N(C)C)Cl,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,0.04
SNS-314,O=C(Nc1ncc(s1)CCNc1ncnc2c1scc2)Nc1cccc(c1)Cl,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,0.058
ilorasertib,OCCn1ncc(c1)c1cnc(c2c1scc2c1ccc(cc1)NC(=O)Nc1cccc(c1)F)N,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,0.033
cenisertib,CN1CCN(CC1)c1ccc(cc1C)Nc1ncc(c(n1)N[C@@H]1[C@H]2C=C[C@@H]([C@@H]1C(=O)N)C2)F,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,0.062
GSK2646264,COc1cccc(c1C1=CC2C(C=C1)CCNCC2)OCc1nccc(c1)C,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,0.06
TAK-632,N#Cc1c(ccc2c1sc(n2)NC(=O)C1CC1)Oc1ccc(c(c1)NC(=O)Cc1cccc(c1)C(F)(F)F)F,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,0.053
ibcasertib,COc1ccc2c(c1)nccc2Oc1ccc2c(c1)cccc2C(=O)Nc1ccccc1N,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,0.045
NIK inhibitor 12f,CC(c1nccs1)(C#Cc1ccc(c(c1)Nc1ncnc2c1cc[nH]2)N1CCOCC1)O,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,0.055
XMD-12,Cn1c2ccccc2c(=O)n(c2cnc(nc12)Nc1ccc(cc1)N1CCC(CC1)O)C,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,0.047
tinengotinib,Clc1c(cccc1)c1c2c([nH]c3c(n1)c(n[nH]3)C)cc(nc2)N1CCOCC1,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,0.041
VIC 1911,Cc1cc(n[nH]1)Nc1c(ccc(n1)CC1(CCN(CC1)C(=O)c1c(c(ccc1)Cl)Cl)C(=O)O)F,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,0.074
barasertib-hQPA,OCCN(CCCOc1ccc2c(c1)ncnc2Nc1[nH]nc(c1)CC(=O)Nc1cccc(c1)F)CC,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,0.07
KW-2449,O=C(c1ccc(cc1)/C=C/c1[nH]nc2c1cccc2)N1CCNCC1,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,0.049
MLN-8054,Clc1ccc2c(c1)C(=NCc1c2nc(nc1)Nc1ccc(cc1)C(=O)O)c1c(F)cccc1F,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,0.036
tozasertib,CN1CCN(CC1)c1nc(Sc2ccc(cc2)NC(=O)C2CC2)nc(c1)Nc1[nH]nc(c1)C,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,0.073
aurora kinase inhibitor II,COc1cc2c(ncnc2cc1OC)Nc1ccc(cc1)NC(=O)c1ccccc1,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,0.056
JNJ-7706621,Fc1cccc(c1C(=O)n1nc(nc1N)Nc1ccc(cc1)S(=O)(=O)N)F,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,0.042
Cdk2 inhibitor IV,CCN(C(=O)c1ccc(cc1)Nc1nc(OCC2CCCCC2)c2c(n1)nc[nH]2)CC,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,0.075
SU6656,O=C1Nc2c(/C/1=C/c1cc3c([nH]1)CCCC3)cc(cc2)S(=O)(=O)N(C)C,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,0.039
barasertib,CCN(CCOP(=O)(O)O)CCCOc1ccc2c(c1)ncnc2Nc1n[nH]c(c1)CC(=O)Nc1cccc(c1)F,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,0.061
danusertib,CO[C@@H](C(=O)N1Cc2c(C1)[nH]nc2NC(=O)c1ccc(cc1)N1CCN(CC1)C)c1ccccc1,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,0.096
AT-9283,O=C(Nc1c[nH][nH]/c/1=C/1\N=c2c(=N1)ccc(c2)CN1CCOCC1)NC1CC1,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,0.059
GSK2334470,CNc1nc(cc(n1)c1ccc2c(c1)[nH]nc2N)N1C[C@H](CC[C@H]1C)C(=O)NC1CCCCC1,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,0.068
AMG-900,Cc1csc(c1)c1nnc(c2c1cccc2)Nc1ccc(cc1)Oc1ncccc1c1ccnc(n1)N,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,0.04
MK-5108,OC(=O)C1(CCC(CC1)Oc1cccc(c1F)Cl)Cc1cccc(n1)Nc1nccs1,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,0.064
compound 25 [PMID: 20855207],C[C@@H]1O[C@H](C)CN(C1)[C@@H](c1nsc(c1)Nc1nc(C)cn2c1ncc2c1c[nH]nc1)C,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,0.086
compound 1 [PMID: 21742770],COc1cc(ccc1N1CCN(CC1)C)Nc1ccc2c(n1)n(nc2)c1ccc(cc1)OC,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,0.044
ZM447439,COc1cc2c(ncnc2cc1OCCCN1CCOCC1)Nc1ccc(cc1)NC(=O)c1ccccc1,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,0.082
hesperadin,CCS(=O)(=O)Nc1ccc2c(c1)/C(=C(\c1ccccc1)/Nc1ccc(cc1)CN1CCCCC1)/C(=O)N2,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,0.072
compound 46 [PMID: 16451062],OCC1CCN(CC1)CCCOc1cc2ncnc(c2cc1OC)Nc1ncc(s1)CC(=O)Nc1cccc(c1)F,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,0.08
GSK1070916,CCn1nc(c(c1)c1ccnc2c1cc([nH]2)c1cccc(c1)CN(C)C)c1ccc(cc1)NC(=O)N(C)C,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,0.061
compound 10 [PMID: 19402633],CCN1CCN(CC1)C(=O)Cc1ccc(cc1)Nc1ncc(c(n1)Nc1ccc(cc1)C(=O)Nc1ccccc1Cl)F,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,0.053
compound 38 [PMID: 20817473],O=C(c1ccc(cc1)N1CCOCC1)Nc1n[nH]c2c1sc(c2)C(=O)N[C@@H](c1ccccc1)CN1CCCC1,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,0.053
dubermatinib,CN1CCN(CC1)Cc1ccc(cc1)Nc1ncc(c(n1)Nc1ccccc1S(=O)(=O)N(C)C)Cl,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,0.05
SNS-314,O=C(Nc1ncc(s1)CCNc1ncnc2c1scc2)Nc1cccc(c1)Cl,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,0.028
ilorasertib,OCCn1ncc(c1)c1cnc(c2c1scc2c1ccc(cc1)NC(=O)Nc1cccc(c1)F)N,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,0.041
cenisertib,CN1CCN(CC1)c1ccc(cc1C)Nc1ncc(c(n1)N[C@@H]1[C@H]2C=C[C@@H]([C@@H]1C(=O)N)C2)F,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,0.048
GSK2646264,COc1cccc(c1C1=CC2C(C=C1)CCNCC2)OCc1nccc(c1)C,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,0.061
TAK-632,N#Cc1c(ccc2c1sc(n2)NC(=O)C1CC1)Oc1ccc(c(c1)NC(=O)Cc1cccc(c1)C(F)(F)F)F,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,0.052
ibcasertib,COc1ccc2c(c1)nccc2Oc1ccc2c(c1)cccc2C(=O)Nc1ccccc1N,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,0.057
NIK inhibitor 12f,CC(c1nccs1)(C#Cc1ccc(c(c1)Nc1ncnc2c1cc[nH]2)N1CCOCC1)O,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,0.04
XMD-12,Cn1c2ccccc2c(=O)n(c2cnc(nc12)Nc1ccc(cc1)N1CCC(CC1)O)C,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,0.051
tinengotinib,Clc1c(cccc1)c1c2c([nH]c3c(n1)c(n[nH]3)C)cc(nc2)N1CCOCC1,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,0.044
VIC 1911,Cc1cc(n[nH]1)Nc1c(ccc(n1)CC1(CCN(CC1)C(=O)c1c(c(ccc1)Cl)Cl)C(=O)O)F,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,0.078
barasertib-hQPA,OCCN(CCCOc1ccc2c(c1)ncnc2Nc1[nH]nc(c1)CC(=O)Nc1cccc(c1)F)CC,C=C[C@H](CC)[C@H]1C[C@H]1C[C@]12C[C@H](C[C@@H]1C[C@H](OC[C@@H]([C@H](O)[C@@H](OI)[C@]13[C@H]4[C@]5(C)[C@H]1[C@@]453)[C@@H]1[C@@H]3CCC[C@@]31O)[C@@H](C)CCC)C2(C)C,0.045
KW-2449,O=C(c1ccc(cc1)/C=C/c1[nH]nc2c1cccc2)N1CCNCC1,C=C[C@H](CC)[C@H]1C[C@H]1C[C@]12C[C@H](C[C@@H]1C[C@H](OC[C@@H]([C@H](O)[C@@H](OI)[C@]13[C@H]4[C@]5(C)[C@H]1[C@@]453)[C@@H]1[C@@H]3CCC[C@@]31O)[C@@H](C)CCC)C2(C)C,0.024
MLN-8054,Clc1ccc2c(c1)C(=NCc1c2nc(nc1)Nc1ccc(cc1)C(=O)O)c1c(F)cccc1F,C=C[C@H](CC)[C@H]1C[C@H]1C[C@]12C[C@H](C[C@@H]1C[C@H](OC[C@@H]([C@H](O)[C@@H](OI)[C@]13[C@H]4[C@]5(C)[C@H]1[C@@]453)[C@@H]1[C@@H]3CCC[C@@]31O)[C@@H](C)CCC)C2(C)C,0.028
tozasertib,CN1CCN(CC1)c1nc(Sc2ccc(cc2)NC(=O)C2CC2)nc(c1)Nc1[nH]nc(c1)C,C=C[C@H](CC)[C@H]1C[C@H]1C[C@]12C[C@H](C[C@@H]1C[C@H](OC[C@@H]([C@H](O)[C@@H](OI)[C@]13[C@H]4[C@]5(C)[C@H]1[C@@]453)[C@@H]1[C@@H]3CCC[C@@]31O)[C@@H](C)CCC)C2(C)C,0.039
aurora kinase inhibitor II,COc1cc2c(ncnc2cc1OC)Nc1ccc(cc1)NC(=O)c1ccccc1,C=C[C@H](CC)[C@H]1C[C@H]1C[C@]12C[C@H](C[C@@H]1C[C@H](OC[C@@H]([C@H](O)[C@@H](OI)[C@]13[C@H]4[C@]5(C)[C@H]1[C@@]453)[C@@H]1[C@@H]3CCC[C@@]31O)[C@@H](C)CCC)C2(C)C,0.036
JNJ-7706621,Fc1cccc(c1C(=O)n1nc(nc1N)Nc1ccc(cc1)S(=O)(=O)N)F,C=C[C@H](CC)[C@H]1C[C@H]1C[C@]12C[C@H](C[C@@H]1C[C@H](OC[C@@H]([C@H](O)[C@@H](OI)[C@]13[C@H]4[C@]5(C)[C@H]1[C@@]453)[C@@H]1[C@@H]3CCC[C@@]31O)[C@@H](C)CCC)C2(C)C,0.012
Cdk2 inhibitor IV,CCN(C(=O)c1ccc(cc1)Nc1nc(OCC2CCCCC2)c2c(n1)nc[nH]2)CC,C=C[C@H](CC)[C@H]1C[C@H]1C[C@]12C[C@H](C[C@@H]1C[C@H](OC[C@@H]([C@H](O)[C@@H](OI)[C@]13[C@H]4[C@]5(C)[C@H]1[C@@]453)[C@@H]1[C@@H]3CCC[C@@]31O)[C@@H](C)CCC)C2(C)C,0.057
SU6656,O=C1Nc2c(/C/1=C/c1cc3c([nH]1)CCCC3)cc(cc2)S(=O)(=O)N(C)C,C=C[C@H](CC)[C@H]1C[C@H]1C[C@]12C[C@H](C[C@@H]1C[C@H](OC[C@@H]([C@H](O)[C@@H](OI)[C@]13[C@H]4[C@]5(C)[C@H]1[C@@]453)[C@@H]1[C@@H]3CCC[C@@]31O)[C@@H](C)CCC)C2(C)C,0.036
