GSK2334470,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,0.061
AMG-900,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,0.016
MK-5108,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(Cl)c2F)CC1,0.076
compound 25 [PMID: 20855207],C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc([C@@H](C)N3C[C@H](C)O[C@H](C)C3)ns2)n1,0.068
compound 1 [PMID: 21742770],C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,COc1ccc(-n2ncc3ccc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)cc1,0.035
ZM447439,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,0.066
hesperadin,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,CCS(=O)(=O)Nc1ccc2c(c1)/C(=C(/Nc1ccc(CN3CCCCC3)cc1)c1ccccc1)C(=O)N2,0.057
compound 46 [PMID: 16451062],C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,0.06
GSK1070916,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,0.055
compound 10 [PMID: 19402633],C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,CCN1CCN(C(=O)Cc2ccc(Nc3ncc(F)c(Nc4ccc(C(=O)Nc5ccccc5Cl)cc4)n3)cc2)CC1,0.071
compound 38 [PMID: 20817473],C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,0.043
dubermatinib,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,0.04
SNS-314,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,0.058
ilorasertib,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,0.033
cenisertib,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,Cc1cc(Nc2ncc(F)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc1N1CCN(C)CC1,0.062
GSK2646264,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,COc1cccc(OCc2cc(C)ccn2)c1C1=CC2CCNCCC2C=C1,0.06
TAK-632,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)C3CC3)sc12,0.053
ibcasertib,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,COc1ccc2c(Oc3ccc4c(C(=O)Nc5ccccc5N)cccc4c3)ccnc2c1,0.045
NIK inhibitor 12f,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,CC(O)(C#Cc1ccc(N2CCOCC2)c(Nc2ncnc3[nH]ccc23)c1)c1nccs1,0.055
XMD-12,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,CN1C(=O)c2ccccc2N(C)c2nc(Nc3ccc(N4CCC(O)CC4)cc3)ncc21,0.047
tinengotinib,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,Cc1n[nH]c2c1N=C(c1ccccc1Cl)c1cnc(N3CCOCC3)cc1N2,0.041
VIC 1911,C=C(C)[C@@H](CN[C@@H]([C@H]1[C@@H]2C[C@@]21CC)[C@@H](CC)[C@@H](O[C@H]1CC1(C)C=C=CCC)C(=O)CC)CC(C)=CC[C@H]1C[C@H]2[C@@H]1C2(C)C,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4Cl)CC3)ccc2F)n[nH]1,0.074
barasertib-hQPA,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)n[nH]3)ncnc2c1,0.07
KW-2449,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,O=C(c1ccc(/C=C/c2[nH]nc3ccccc23)cc1)N1CCNCC1,0.049
MLN-8054,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,0.036
tozasertib,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1,0.073
aurora kinase inhibitor II,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4)cc3)c2cc1OC,0.056
JNJ-7706621,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,0.042
Cdk2 inhibitor IV,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,CCN(CC)C(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1,0.075
SU6656,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCCC3)C(=O)N2,0.039
barasertib,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,0.061
danusertib,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,0.096
AT-9283,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,O=C(NC1=CNN/C1=C1/N=c2ccc(CN3CCOCC3)cc2=N1)NC1CC1,0.059
GSK2334470,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,0.068
AMG-900,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,0.04
MK-5108,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(Cl)c2F)CC1,0.064
compound 25 [PMID: 20855207],C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc([C@@H](C)N3C[C@H](C)O[C@H](C)C3)ns2)n1,0.086
compound 1 [PMID: 21742770],C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,COc1ccc(-n2ncc3ccc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)cc1,0.044
ZM447439,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,0.082
hesperadin,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,CCS(=O)(=O)Nc1ccc2c(c1)/C(=C(/Nc1ccc(CN3CCCCC3)cc1)c1ccccc1)C(=O)N2,0.072
compound 46 [PMID: 16451062],C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,0.08
GSK1070916,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,0.061
compound 10 [PMID: 19402633],C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,CCN1CCN(C(=O)Cc2ccc(Nc3ncc(F)c(Nc4ccc(C(=O)Nc5ccccc5Cl)cc4)n3)cc2)CC1,0.053
compound 38 [PMID: 20817473],C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,0.053
dubermatinib,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,0.05
SNS-314,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,0.028
ilorasertib,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,0.041
cenisertib,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,Cc1cc(Nc2ncc(F)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc1N1CCN(C)CC1,0.048
GSK2646264,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,COc1cccc(OCc2cc(C)ccn2)c1C1=CC2CCNCCC2C=C1,0.061
TAK-632,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)C3CC3)sc12,0.052
ibcasertib,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,COc1ccc2c(Oc3ccc4c(C(=O)Nc5ccccc5N)cccc4c3)ccnc2c1,0.057
NIK inhibitor 12f,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,CC(O)(C#Cc1ccc(N2CCOCC2)c(Nc2ncnc3[nH]ccc23)c1)c1nccs1,0.04
XMD-12,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,CN1C(=O)c2ccccc2N(C)c2nc(Nc3ccc(N4CCC(O)CC4)cc3)ncc21,0.051
tinengotinib,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,Cc1n[nH]c2c1N=C(c1ccccc1Cl)c1cnc(N3CCOCC3)cc1N2,0.044
VIC 1911,C[C@@H]1NC[C@H]1C[C@@H](NPO[SiH][C@H]([O])CCCCOO)OOPO,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4Cl)CC3)ccc2F)n[nH]1,0.078
barasertib-hQPA,C=C[C@H](CC)[C@H]1C[C@H]1C[C@]12C[C@H](C[C@@H]1C[C@H](OC[C@@H]([C@H](O)[C@@H](OI)[C@]13[C@H]4[C@]5(C)[C@H]1[C@@]453)[C@@H]1[C@@H]3CCC[C@@]31O)[C@@H](C)CCC)C2(C)C,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)n[nH]3)ncnc2c1,0.045
KW-2449,C=C[C@H](CC)[C@H]1C[C@H]1C[C@]12C[C@H](C[C@@H]1C[C@H](OC[C@@H]([C@H](O)[C@@H](OI)[C@]13[C@H]4[C@]5(C)[C@H]1[C@@]453)[C@@H]1[C@@H]3CCC[C@@]31O)[C@@H](C)CCC)C2(C)C,O=C(c1ccc(/C=C/c2[nH]nc3ccccc23)cc1)N1CCNCC1,0.024
MLN-8054,C=C[C@H](CC)[C@H]1C[C@H]1C[C@]12C[C@H](C[C@@H]1C[C@H](OC[C@@H]([C@H](O)[C@@H](OI)[C@]13[C@H]4[C@]5(C)[C@H]1[C@@]453)[C@@H]1[C@@H]3CCC[C@@]31O)[C@@H](C)CCC)C2(C)C,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,0.028
tozasertib,C=C[C@H](CC)[C@H]1C[C@H]1C[C@]12C[C@H](C[C@@H]1C[C@H](OC[C@@H]([C@H](O)[C@@H](OI)[C@]13[C@H]4[C@]5(C)[C@H]1[C@@]453)[C@@H]1[C@@H]3CCC[C@@]31O)[C@@H](C)CCC)C2(C)C,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1,0.039
aurora kinase inhibitor II,C=C[C@H](CC)[C@H]1C[C@H]1C[C@]12C[C@H](C[C@@H]1C[C@H](OC[C@@H]([C@H](O)[C@@H](OI)[C@]13[C@H]4[C@]5(C)[C@H]1[C@@]453)[C@@H]1[C@@H]3CCC[C@@]31O)[C@@H](C)CCC)C2(C)C,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4)cc3)c2cc1OC,0.036
JNJ-7706621,C=C[C@H](CC)[C@H]1C[C@H]1C[C@]12C[C@H](C[C@@H]1C[C@H](OC[C@@H]([C@H](O)[C@@H](OI)[C@]13[C@H]4[C@]5(C)[C@H]1[C@@]453)[C@@H]1[C@@H]3CCC[C@@]31O)[C@@H](C)CCC)C2(C)C,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,0.012
Cdk2 inhibitor IV,C=C[C@H](CC)[C@H]1C[C@H]1C[C@]12C[C@H](C[C@@H]1C[C@H](OC[C@@H]([C@H](O)[C@@H](OI)[C@]13[C@H]4[C@]5(C)[C@H]1[C@@]453)[C@@H]1[C@@H]3CCC[C@@]31O)[C@@H](C)CCC)C2(C)C,CCN(CC)C(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1,0.057
SU6656,C=C[C@H](CC)[C@H]1C[C@H]1C[C@]12C[C@H](C[C@@H]1C[C@H](OC[C@@H]([C@H](O)[C@@H](OI)[C@]13[C@H]4[C@]5(C)[C@H]1[C@@]453)[C@@H]1[C@@H]3CCC[C@@]31O)[C@@H](C)CCC)C2(C)C,CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCCC3)C(=O)N2,0.036
barasertib,C=C[C@H](CC)[C@H]1C[C@H]1C[C@]12C[C@H](C[C@@H]1C[C@H](OC[C@@H]([C@H](O)[C@@H](OI)[C@]13[C@H]4[C@]5(C)[C@H]1[C@@]453)[C@@H]1[C@@H]3CCC[C@@]31O)[C@@H](C)CCC)C2(C)C,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,0.039
danusertib,C=C[C@H](CC)[C@H]1C[C@H]1C[C@]12C[C@H](C[C@@H]1C[C@H](OC[C@@H]([C@H](O)[C@@H](OI)[C@]13[C@H]4[C@]5(C)[C@H]1[C@@]453)[C@@H]1[C@@H]3CCC[C@@]31O)[C@@H](C)CCC)C2(C)C,CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,0.033
AT-9283,C=C[C@H](CC)[C@H]1C[C@H]1C[C@]12C[C@H](C[C@@H]1C[C@H](OC[C@@H]([C@H](O)[C@@H](OI)[C@]13[C@H]4[C@]5(C)[C@H]1[C@@]453)[C@@H]1[C@@H]3CCC[C@@]31O)[C@@H](C)CCC)C2(C)C,O=C(NC1=CNN/C1=C1/N=c2ccc(CN3CCOCC3)cc2=N1)NC1CC1,0.034
GSK2334470,C=C[C@H](CC)[C@H]1C[C@H]1C[C@]12C[C@H](C[C@@H]1C[C@H](OC[C@@H]([C@H](O)[C@@H](OI)[C@]13[C@H]4[C@]5(C)[C@H]1[C@@]453)[C@@H]1[C@@H]3CCC[C@@]31O)[C@@H](C)CCC)C2(C)C,CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,0.054
AMG-900,C=C[C@H](CC)[C@H]1C[C@H]1C[C@]12C[C@H](C[C@@H]1C[C@H](OC[C@@H]([C@H](O)[C@@H](OI)[C@]13[C@H]4[C@]5(C)[C@H]1[C@@]453)[C@@H]1[C@@H]3CCC[C@@]31O)[C@@H](C)CCC)C2(C)C,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,0.032
MK-5108,C=C[C@H](CC)[C@H]1C[C@H]1C[C@]12C[C@H](C[C@@H]1C[C@H](OC[C@@H]([C@H](O)[C@@H](OI)[C@]13[C@H]4[C@]5(C)[C@H]1[C@@]453)[C@@H]1[C@@H]3CCC[C@@]31O)[C@@H](C)CCC)C2(C)C,O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(Cl)c2F)CC1,0.068
compound 25 [PMID: 20855207],C=C[C@H](CC)[C@H]1C[C@H]1C[C@]12C[C@H](C[C@@H]1C[C@H](OC[C@@H]([C@H](O)[C@@H](OI)[C@]13[C@H]4[C@]5(C)[C@H]1[C@@]453)[C@@H]1[C@@H]3CCC[C@@]31O)[C@@H](C)CCC)C2(C)C,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc([C@@H](C)N3C[C@H](C)O[C@H](C)C3)ns2)n1,0.049
compound 1 [PMID: 21742770],C=C[C@H](CC)[C@H]1C[C@H]1C[C@]12C[C@H](C[C@@H]1C[C@H](OC[C@@H]([C@H](O)[C@@H](OI)[C@]13[C@H]4[C@]5(C)[C@H]1[C@@]453)[C@@H]1[C@@H]3CCC[C@@]31O)[C@@H](C)CCC)C2(C)C,COc1ccc(-n2ncc3ccc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)cc1,0.034
ZM447439,C=C[C@H](CC)[C@H]1C[C@H]1C[C@]12C[C@H](C[C@@H]1C[C@H](OC[C@@H]([C@H](O)[C@@H](OI)[C@]13[C@H]4[C@]5(C)[C@H]1[C@@]453)[C@@H]1[C@@H]3CCC[C@@]31O)[C@@H](C)CCC)C2(C)C,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,0.042
hesperadin,C=C[C@H](CC)[C@H]1C[C@H]1C[C@]12C[C@H](C[C@@H]1C[C@H](OC[C@@H]([C@H](O)[C@@H](OI)[C@]13[C@H]4[C@]5(C)[C@H]1[C@@]453)[C@@H]1[C@@H]3CCC[C@@]31O)[C@@H](C)CCC)C2(C)C,CCS(=O)(=O)Nc1ccc2c(c1)/C(=C(/Nc1ccc(CN3CCCCC3)cc1)c1ccccc1)C(=O)N2,0.074
compound 46 [PMID: 16451062],C=C[C@H](CC)[C@H]1C[C@H]1C[C@]12C[C@H](C[C@@H]1C[C@H](OC[C@@H]([C@H](O)[C@@H](OI)[C@]13[C@H]4[C@]5(C)[C@H]1[C@@]453)[C@@H]1[C@@H]3CCC[C@@]31O)[C@@H](C)CCC)C2(C)C,COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,0.059
GSK1070916,C=C[C@H](CC)[C@H]1C[C@H]1C[C@]12C[C@H](C[C@@H]1C[C@H](OC[C@@H]([C@H](O)[C@@H](OI)[C@]13[C@H]4[C@]5(C)[C@H]1[C@@]453)[C@@H]1[C@@H]3CCC[C@@]31O)[C@@H](C)CCC)C2(C)C,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,0.032
compound 10 [PMID: 19402633],C=C[C@H](CC)[C@H]1C[C@H]1C[C@]12C[C@H](C[C@@H]1C[C@H](OC[C@@H]([C@H](O)[C@@H](OI)[C@]13[C@H]4[C@]5(C)[C@H]1[C@@]453)[C@@H]1[C@@H]3CCC[C@@]31O)[C@@H](C)CCC)C2(C)C,CCN1CCN(C(=O)Cc2ccc(Nc3ncc(F)c(Nc4ccc(C(=O)Nc5ccccc5Cl)cc4)n3)cc2)CC1,0.042
compound 38 [PMID: 20817473],C=C[C@H](CC)[C@H]1C[C@H]1C[C@]12C[C@H](C[C@@H]1C[C@H](OC[C@@H]([C@H](O)[C@@H](OI)[C@]13[C@H]4[C@]5(C)[C@H]1[C@@]453)[C@@H]1[C@@H]3CCC[C@@]31O)[C@@H](C)CCC)C2(C)C,O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,0.047
dubermatinib,C=C[C@H](CC)[C@H]1C[C@H]1C[C@]12C[C@H](C[C@@H]1C[C@H](OC[C@@H]([C@H](O)[C@@H](OI)[C@]13[C@H]4[C@]5(C)[C@H]1[C@@]453)[C@@H]1[C@@H]3CCC[C@@]31O)[C@@H](C)CCC)C2(C)C,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,0.051
SNS-314,C=C[C@H](CC)[C@H]1C[C@H]1C[C@]12C[C@H](C[C@@H]1C[C@H](OC[C@@H]([C@H](O)[C@@H](OI)[C@]13[C@H]4[C@]5(C)[C@H]1[C@@]453)[C@@H]1[C@@H]3CCC[C@@]31O)[C@@H](C)CCC)C2(C)C,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,0.027
ilorasertib,C=C[C@H](CC)[C@H]1C[C@H]1C[C@]12C[C@H](C[C@@H]1C[C@H](OC[C@@H]([C@H](O)[C@@H](OI)[C@]13[C@H]4[C@]5(C)[C@H]1[C@@]453)[C@@H]1[C@@H]3CCC[C@@]31O)[C@@H](C)CCC)C2(C)C,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,0.026
