JNJ_7706621_c,aurkinhibitorII_c,0.126
JNJ_7706621_c,GSK2334470_c,0.095
JNJ_7706621_c,GSK2334470_i,0.095
JNJ_7706621_c,compound10_19402633_c,0.159
JNJ_7706621_c,GSK2646264_c,0.063
compound25_20855207_c,compound25_20855207_i,1.0
compound25_20855207_c,MK5108_c,0.082
compound25_20855207_c,XMD12_c,0.115
compound25_20855207_c,XMD12_i,0.115
compound25_20855207_c,SU6656_c,0.055
compound25_20855207_c,SU6656_i,0.055
compound25_20855207_c,cenisertib_c,0.108
compound25_20855207_c,cenisertib_i,0.108
compound25_20855207_c,SNS314_c,0.083
compound25_20855207_c,NU6140_c,0.099
compound25_20855207_c,NIKinhibitor12f_c,0.091
compound25_20855207_c,compound38_20817473_c,0.103
compound25_20855207_c,compound38_20817473_i,0.103
compound25_20855207_c,KW2449_c,0.049
compound25_20855207_c,KW2449_i,0.049
compound25_20855207_c,TAK632_c,0.069
compound25_20855207_c,danusertib_c,0.076
compound25_20855207_c,danusertib_i,0.076
compound25_20855207_c,VIC1911_c,0.101
compound25_20855207_c,VIC1911_i,0.101
compound25_20855207_c,aurkinhibitorII_c,0.101
compound25_20855207_c,GSK2334470_c,0.106
compound25_20855207_c,GSK2334470_i,0.106
compound25_20855207_c,compound10_19402633_c,0.097
compound25_20855207_c,GSK2646264_c,0.073
compound25_20855207_i,MK5108_c,0.082
compound25_20855207_i,XMD12_c,0.115
compound25_20855207_i,XMD12_i,0.115
compound25_20855207_i,SU6656_c,0.055
compound25_20855207_i,SU6656_i,0.055
compound25_20855207_i,cenisertib_c,0.108
compound25_20855207_i,cenisertib_i,0.108
compound25_20855207_i,SNS314_c,0.083
compound25_20855207_i,NU6140_c,0.099
compound25_20855207_i,NIKinhibitor12f_c,0.091
compound25_20855207_i,compound38_20817473_c,0.103
compound25_20855207_i,compound38_20817473_i,0.103
compound25_20855207_i,KW2449_c,0.049
compound25_20855207_i,KW2449_i,0.049
compound25_20855207_i,TAK632_c,0.069
compound25_20855207_i,danusertib_c,0.076
compound25_20855207_i,danusertib_i,0.076
compound25_20855207_i,VIC1911_c,0.101
compound25_20855207_i,VIC1911_i,0.101
compound25_20855207_i,aurkinhibitorII_c,0.101
compound25_20855207_i,GSK2334470_c,0.106
compound25_20855207_i,GSK2334470_i,0.106
compound25_20855207_i,compound10_19402633_c,0.097
compound25_20855207_i,GSK2646264_c,0.073
MK5108_c,XMD12_c,0.102
MK5108_c,XMD12_i,0.102
MK5108_c,SU6656_c,0.063
MK5108_c,SU6656_i,0.063
MK5108_c,cenisertib_c,0.117
MK5108_c,cenisertib_i,0.117
MK5108_c,SNS314_c,0.137
MK5108_c,NU6140_c,0.116
MK5108_c,NIKinhibitor12f_c,0.107
MK5108_c,compound38_20817473_c,0.091
MK5108_c,compound38_20817473_i,0.091
MK5108_c,KW2449_c,0.065
MK5108_c,KW2449_i,0.065
MK5108_c,TAK632_c,0.145
MK5108_c,danusertib_c,0.084
MK5108_c,danusertib_i,0.084
MK5108_c,VIC1911_c,0.276
MK5108_c,VIC1911_i,0.276
MK5108_c,aurkinhibitorII_c,0.111
MK5108_c,GSK2334470_c,0.101
MK5108_c,GSK2334470_i,0.101
MK5108_c,compound10_19402633_c,0.148
MK5108_c,GSK2646264_c,0.112
XMD12_c,XMD12_i,1.0
XMD12_c,SU6656_c,0.066
XMD12_c,SU6656_i,0.066
XMD12_c,cenisertib_c,0.194
XMD12_c,cenisertib_i,0.194
XMD12_c,SNS314_c,0.088
XMD12_c,NU6140_c,0.163
XMD12_c,NIKinhibitor12f_c,0.126
XMD12_c,compound38_20817473_c,0.138
XMD12_c,compound38_20817473_i,0.138
XMD12_c,KW2449_c,0.118
XMD12_c,KW2449_i,0.118
XMD12_c,TAK632_c,0.086
XMD12_c,danusertib_c,0.15
XMD12_c,danusertib_i,0.15
XMD12_c,VIC1911_c,0.107
XMD12_c,VIC1911_i,0.107
XMD12_c,aurkinhibitorII_c,0.116
XMD12_c,GSK2334470_c,0.105
XMD12_c,GSK2334470_i,0.105
XMD12_c,compound10_19402633_c,0.178
XMD12_c,GSK2646264_c,0.077
XMD12_i,SU6656_c,0.066
XMD12_i,SU6656_i,0.066
XMD12_i,cenisertib_c,0.194
XMD12_i,cenisertib_i,0.194
XMD12_i,SNS314_c,0.088
XMD12_i,NU6140_c,0.163
XMD12_i,NIKinhibitor12f_c,0.126
XMD12_i,compound38_20817473_c,0.138
XMD12_i,compound38_20817473_i,0.138
XMD12_i,KW2449_c,0.118
XMD12_i,KW2449_i,0.118
XMD12_i,TAK632_c,0.086
XMD12_i,danusertib_c,0.15
XMD12_i,danusertib_i,0.15
XMD12_i,VIC1911_c,0.107
XMD12_i,VIC1911_i,0.107
XMD12_i,aurkinhibitorII_c,0.116
XMD12_i,GSK2334470_c,0.105
XMD12_i,GSK2334470_i,0.105
XMD12_i,compound10_19402633_c,0.178
XMD12_i,GSK2646264_c,0.077
SU6656_c,SU6656_i,1.0
SU6656_c,cenisertib_c,0.062
SU6656_c,cenisertib_i,0.062
SU6656_c,SNS314_c,0.042
SU6656_c,NU6140_c,0.081
SU6656_c,NIKinhibitor12f_c,0.06
SU6656_c,compound38_20817473_c,0.066
SU6656_c,compound38_20817473_i,0.066
SU6656_c,KW2449_c,0.074
SU6656_c,KW2449_i,0.074
SU6656_c,TAK632_c,0.044
SU6656_c,danusertib_c,0.071
SU6656_c,danusertib_i,0.071
SU6656_c,VIC1911_c,0.085
SU6656_c,VIC1911_i,0.085
SU6656_c,aurkinhibitorII_c,0.047
SU6656_c,GSK2334470_c,0.082
SU6656_c,GSK2334470_i,0.082
SU6656_c,compound10_19402633_c,0.066
SU6656_c,GSK2646264_c,0.052
SU6656_i,cenisertib_c,0.062
SU6656_i,cenisertib_i,0.062
SU6656_i,SNS314_c,0.042
SU6656_i,NU6140_c,0.081
SU6656_i,NIKinhibitor12f_c,0.06
SU6656_i,compound38_20817473_c,0.066
SU6656_i,compound38_20817473_i,0.066
SU6656_i,KW2449_c,0.074
SU6656_i,KW2449_i,0.074
SU6656_i,TAK632_c,0.044
SU6656_i,danusertib_c,0.071
SU6656_i,danusertib_i,0.071
SU6656_i,VIC1911_c,0.085
SU6656_i,VIC1911_i,0.085
SU6656_i,aurkinhibitorII_c,0.047
SU6656_i,GSK2334470_c,0.082
SU6656_i,GSK2334470_i,0.082
SU6656_i,compound10_19402633_c,0.066
SU6656_i,GSK2646264_c,0.052
cenisertib_c,cenisertib_i,1.0
cenisertib_c,SNS314_c,0.111
cenisertib_c,NU6140_c,0.121
cenisertib_c,NIKinhibitor12f_c,0.132
cenisertib_c,compound38_20817473_c,0.102
cenisertib_c,compound38_20817473_i,0.102
cenisertib_c,KW2449_c,0.078
cenisertib_c,KW2449_i,0.078
cenisertib_c,TAK632_c,0.101
cenisertib_c,danusertib_c,0.14
cenisertib_c,danusertib_i,0.14
cenisertib_c,VIC1911_c,0.129
cenisertib_c,VIC1911_i,0.129
cenisertib_c,aurkinhibitorII_c,0.108
cenisertib_c,GSK2334470_c,0.119
cenisertib_c,GSK2334470_i,0.119
cenisertib_c,compound10_19402633_c,0.221
cenisertib_c,GSK2646264_c,0.079
cenisertib_i,SNS314_c,0.111
cenisertib_i,NU6140_c,0.121
cenisertib_i,NIKinhibitor12f_c,0.132
cenisertib_i,compound38_20817473_c,0.102
cenisertib_i,compound38_20817473_i,0.102
cenisertib_i,KW2449_c,0.078
cenisertib_i,KW2449_i,0.078
cenisertib_i,TAK632_c,0.101
cenisertib_i,danusertib_c,0.14
cenisertib_i,danusertib_i,0.14
cenisertib_i,VIC1911_c,0.129
cenisertib_i,VIC1911_i,0.129
cenisertib_i,aurkinhibitorII_c,0.108
cenisertib_i,GSK2334470_c,0.119
cenisertib_i,GSK2334470_i,0.119
cenisertib_i,compound10_19402633_c,0.221
cenisertib_i,GSK2646264_c,0.079
SNS314_c,NU6140_c,0.103
SNS314_c,NIKinhibitor12f_c,0.115
SNS314_c,compound38_20817473_c,0.12
SNS314_c,compound38_20817473_i,0.12
SNS314_c,KW2449_c,0.066
SNS314_c,KW2449_i,0.066
SNS314_c,TAK632_c,0.132
SNS314_c,danusertib_c,0.1
SNS314_c,danusertib_i,0.1
SNS314_c,VIC1911_c,0.127
SNS314_c,VIC1911_i,0.127
SNS314_c,aurkinhibitorII_c,0.156
SNS314_c,GSK2334470_c,0.075
SNS314_c,GSK2334470_i,0.075
SNS314_c,compound10_19402633_c,0.114
SNS314_c,GSK2646264_c,0.09
NU6140_c,NIKinhibitor12f_c,0.082
NU6140_c,compound38_20817473_c,0.094
NU6140_c,compound38_20817473_i,0.094
NU6140_c,KW2449_c,0.1
NU6140_c,KW2449_i,0.1
NU6140_c,TAK632_c,0.106
NU6140_c,danusertib_c,0.117
NU6140_c,danusertib_i,0.117
NU6140_c,VIC1911_c,0.114
NU6140_c,VIC1911_i,0.114
NU6140_c,aurkinhibitorII_c,0.133
NU6140_c,GSK2334470_c,0.149
NU6140_c,GSK2334470_i,0.149
NU6140_c,compound10_19402633_c,0.177
NU6140_c,GSK2646264_c,0.092
NIKinhibitor12f_c,compound38_20817473_c,0.147
NIKinhibitor12f_c,compound38_20817473_i,0.147
NIKinhibitor12f_c,KW2449_c,0.076
NIKinhibitor12f_c,KW2449_i,0.076
NIKinhibitor12f_c,TAK632_c,0.073
NIKinhibitor12f_c,danusertib_c,0.094
NIKinhibitor12f_c,danusertib_i,0.094
NIKinhibitor12f_c,VIC1911_c,0.112
NIKinhibitor12f_c,VIC1911_i,0.112
NIKinhibitor12f_c,aurkinhibitorII_c,0.129
NIKinhibitor12f_c,GSK2334470_c,0.109
NIKinhibitor12f_c,GSK2334470_i,0.109
NIKinhibitor12f_c,compound10_19402633_c,0.101
NIKinhibitor12f_c,GSK2646264_c,0.092
compound38_20817473_c,compound38_20817473_i,1.0
compound38_20817473_c,KW2449_c,0.136
compound38_20817473_c,KW2449_i,0.136
compound38_20817473_c,TAK632_c,0.097
compound38_20817473_c,danusertib_c,0.299
compound38_20817473_c,danusertib_i,0.299
compound38_20817473_c,VIC1911_c,0.123
compound38_20817473_c,VIC1911_i,0.123
compound38_20817473_c,aurkinhibitorII_c,0.142
compound38_20817473_c,GSK2334470_c,0.127
compound38_20817473_c,GSK2334470_i,0.127
compound38_20817473_c,compound10_19402633_c,0.174
compound38_20817473_c,GSK2646264_c,0.062
compound38_20817473_i,KW2449_c,0.136
compound38_20817473_i,KW2449_i,0.136
compound38_20817473_i,TAK632_c,0.097
compound38_20817473_i,danusertib_c,0.299
compound38_20817473_i,danusertib_i,0.299
compound38_20817473_i,VIC1911_c,0.123
compound38_20817473_i,VIC1911_i,0.123
compound38_20817473_i,aurkinhibitorII_c,0.142
compound38_20817473_i,GSK2334470_c,0.127
compound38_20817473_i,GSK2334470_i,0.127
compound38_20817473_i,compound10_19402633_c,0.174
compound38_20817473_i,GSK2646264_c,0.062
KW2449_c,KW2449_i,1.0
KW2449_c,TAK632_c,0.087
KW2449_c,danusertib_c,0.148
KW2449_c,danusertib_i,0.148
KW2449_c,VIC1911_c,0.127
KW2449_c,VIC1911_i,0.127
KW2449_c,aurkinhibitorII_c,0.102
KW2449_c,GSK2334470_c,0.092
KW2449_c,GSK2334470_i,0.092
KW2449_c,compound10_19402633_c,0.129
KW2449_c,GSK2646264_c,0.078
KW2449_i,TAK632_c,0.087
KW2449_i,danusertib_c,0.148
KW2449_i,danusertib_i,0.148
KW2449_i,VIC1911_c,0.127
KW2449_i,VIC1911_i,0.127
KW2449_i,aurkinhibitorII_c,0.102
KW2449_i,GSK2334470_c,0.092
KW2449_i,GSK2334470_i,0.092
KW2449_i,compound10_19402633_c,0.129
KW2449_i,GSK2646264_c,0.078
TAK632_c,danusertib_c,0.084
TAK632_c,danusertib_i,0.084
TAK632_c,VIC1911_c,0.121
TAK632_c,VIC1911_i,0.121
TAK632_c,aurkinhibitorII_c,0.101
TAK632_c,GSK2334470_c,0.118
TAK632_c,GSK2334470_i,0.118
TAK632_c,compound10_19402633_c,0.129
TAK632_c,GSK2646264_c,0.088
danusertib_c,danusertib_i,1.0
danusertib_c,VIC1911_c,0.149
danusertib_c,VIC1911_i,0.149
danusertib_c,aurkinhibitorII_c,0.173
danusertib_c,GSK2334470_c,0.087
danusertib_c,GSK2334470_i,0.087
danusertib_c,compound10_19402633_c,0.164
danusertib_c,GSK2646264_c,0.105
danusertib_i,VIC1911_c,0.149
danusertib_i,VIC1911_i,0.149
danusertib_i,aurkinhibitorII_c,0.173
danusertib_i,GSK2334470_c,0.087
danusertib_i,GSK2334470_i,0.087
danusertib_i,compound10_19402633_c,0.164
danusertib_i,GSK2646264_c,0.105
VIC1911_c,VIC1911_i,1.0
VIC1911_c,aurkinhibitorII_c,0.117
VIC1911_c,GSK2334470_c,0.127
VIC1911_c,GSK2334470_i,0.127
VIC1911_c,compound10_19402633_c,0.191
VIC1911_c,GSK2646264_c,0.102
VIC1911_i,aurkinhibitorII_c,0.117
VIC1911_i,GSK2334470_c,0.127
VIC1911_i,GSK2334470_i,0.127
VIC1911_i,compound10_19402633_c,0.191
VIC1911_i,GSK2646264_c,0.102
aurkinhibitorII_c,GSK2334470_c,0.098
aurkinhibitorII_c,GSK2334470_i,0.098
aurkinhibitorII_c,compound10_19402633_c,0.176
aurkinhibitorII_c,GSK2646264_c,0.146
GSK2334470_c,GSK2334470_i,1.0
GSK2334470_c,compound10_19402633_c,0.108
GSK2334470_c,GSK2646264_c,0.078
GSK2334470_i,compound10_19402633_c,0.108
GSK2334470_i,GSK2646264_c,0.078
compound10_19402633_c,GSK2646264_c,0.07
