knowninhib_name,knowninhib_smiles,genmol_name,genmol_smiles,simil,cinfony-simil
MK-5108,O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(Cl)c2F)CC1,4af3_162_ligand.sdf,C#CP(CO)OC(CC(C=N)C1CC1C1CC1C)CC1NC1C(=C)P=P,0.062,0.128
compound 25 [PMID: 20855207],Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc([C@@H](C)N3C[C@H](C)O[C@H](C)C3)ns2)n1,4af3_162_ligand.sdf,C#CP(CO)OC(CC(C=N)C1CC1C1CC1C)CC1NC1C(=C)P=P,0.06,0.13178294573643412
compound 1 [PMID: 21742770],COc1ccc(-n2ncc3ccc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)cc1,4af3_162_ligand.sdf,C#CP(CO)OC(CC(C=N)C1CC1C1CC1C)CC1NC1C(=C)P=P,0.035,0.11659192825112108
ZM447439,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,4af3_162_ligand.sdf,C#CP(CO)OC(CC(C=N)C1CC1C1CC1C)CC1NC1C(=C)P=P,0.045,0.11737089201877934
hesperadin,CCS(=O)(=O)Nc1ccc2c(c1)/C(=C(/Nc1ccc(CN3CCCCC3)cc1)c1ccccc1)C(=O)N2,4af3_162_ligand.sdf,C#CP(CO)OC(CC(C=N)C1CC1C1CC1C)CC1NC1C(=C)P=P,0.054,0.12916666666666668
compound 46 [PMID: 16451062],COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,4af3_162_ligand.sdf,C#CP(CO)OC(CC(C=N)C1CC1C1CC1C)CC1NC1C(=C)P=P,0.052,0.137546468401487
GSK1070916,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,4af3_162_ligand.sdf,C#CP(CO)OC(CC(C=N)C1CC1C1CC1C)CC1NC1C(=C)P=P,0.045,0.13733905579399142
compound 10 [PMID: 19402633],CCN1CCN(C(=O)Cc2ccc(Nc3ncc(F)c(Nc4ccc(C(=O)Nc5ccccc5Cl)cc4)n3)cc2)CC1,4af3_162_ligand.sdf,C#CP(CO)OC(CC(C=N)C1CC1C1CC1C)CC1NC1C(=C)P=P,0.051,0.08108108108108109
compound 38 [PMID: 20817473],O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,4af3_162_ligand.sdf,C#CP(CO)OC(CC(C=N)C1CC1C1CC1C)CC1NC1C(=C)P=P,0.051,0.10622710622710622
dubermatinib,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,4af3_162_ligand.sdf,C#CP(CO)OC(CC(C=N)C1CC1C1CC1C)CC1NC1C(=C)P=P,0.041,0.06306306306306306
SNS-314,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,4af3_162_ligand.sdf,C#CP(CO)OC(CC(C=N)C1CC1C1CC1C)CC1NC1C(=C)P=P,0.041,0.09195402298850575
ilorasertib,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,4af3_162_ligand.sdf,C#CP(CO)OC(CC(C=N)C1CC1C1CC1C)CC1NC1C(=C)P=P,0.032,0.13168724279835392
cenisertib,Cc1cc(Nc2ncc(F)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc1N1CCN(C)CC1,4af3_162_ligand.sdf,C#CP(CO)OC(CC(C=N)C1CC1C1CC1C)CC1NC1C(=C)P=P,0.053,0.14814814814814814
GSK2646264,COc1cccc(OCc2cc(C)ccn2)c1C1=CC2CCNCCC2C=C1,4af3_162_ligand.sdf,C#CP(CO)OC(CC(C=N)C1CC1C1CC1C)CC1NC1C(=C)P=P,0.058,0.1784037558685446
TAK-632,N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)C3CC3)sc12,4af3_162_ligand.sdf,C#CP(CO)OC(CC(C=N)C1CC1C1CC1C)CC1NC1C(=C)P=P,0.063,0.10948905109489052
ibcasertib,COc1ccc2c(Oc3ccc4c(C(=O)Nc5ccccc5N)cccc4c3)ccnc2c1,4af3_162_ligand.sdf,C#CP(CO)OC(CC(C=N)C1CC1C1CC1C)CC1NC1C(=C)P=P,0.033,0.08823529411764706
NIK inhibitor 12f,CC(O)(C#Cc1ccc(N2CCOCC2)c(Nc2ncnc3[nH]ccc23)c1)c1nccs1,4af3_162_ligand.sdf,C#CP(CO)OC(CC(C=N)C1CC1C1CC1C)CC1NC1C(=C)P=P,0.052,0.07421875
XMD-12,CN1C(=O)c2ccccc2N(C)c2nc(Nc3ccc(N4CCC(O)CC4)cc3)ncc21,4af3_162_ligand.sdf,C#CP(CO)OC(CC(C=N)C1CC1C1CC1C)CC1NC1C(=C)P=P,0.035,0.13551401869158877
tinengotinib,Cc1n[nH]c2c1N=C(c1ccccc1Cl)c1cnc(N3CCOCC3)cc1N2,4af3_162_ligand.sdf,C#CP(CO)OC(CC(C=N)C1CC1C1CC1C)CC1NC1C(=C)P=P,0.049,0.10181818181818182
VIC 1911,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4Cl)CC3)ccc2F)n[nH]1,4af3_162_ligand.sdf,C#CP(CO)OC(CC(C=N)C1CC1C1CC1C)CC1NC1C(=C)P=P,0.06,0.1553784860557769
barasertib-hQPA,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)n[nH]3)ncnc2c1,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.048,0.12558139534883722
KW-2449,O=C(c1ccc(/C=C/c2[nH]nc3ccccc23)cc1)N1CCNCC1,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.046,0.11538461538461539
MLN-8054,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.02,0.09523809523809523
tozasertib,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.047,0.09223300970873786
aurora kinase inhibitor II,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4)cc3)c2cc1OC,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.045,0.08823529411764706
JNJ-7706621,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.031,0.09326424870466321
Cdk2 inhibitor IV,CCN(CC)C(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.048,0.14814814814814814
SU6656,CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCCC3)C(=O)N2,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.045,0.10245901639344263
barasertib,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.065,0.12280701754385964
danusertib,CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.04,0.12446351931330472
AT-9283,O=C(NC1=CNN/C1=C1/N=c2ccc(CN3CCOCC3)cc2=N1)NC1CC1,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.048,0.14423076923076922
BX-795,O=C(NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1I)c1cccs1,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.044,0.12380952380952381
GSK2334470,CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.065,0.1407035175879397
AMG-900,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.025,0.11023622047244094
MK-5108,O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(Cl)c2F)CC1,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.054,0.13839285714285715
compound 25 [PMID: 20855207],Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc([C@@H](C)N3C[C@H](C)O[C@H](C)C3)ns2)n1,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.06,0.13733905579399142
compound 1 [PMID: 21742770],COc1ccc(-n2ncc3ccc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)cc1,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.034,0.12690355329949238
ZM447439,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.071,0.14673913043478262
hesperadin,CCS(=O)(=O)Nc1ccc2c(c1)/C(=C(/Nc1ccc(CN3CCCCC3)cc1)c1ccccc1)C(=O)N2,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.068,0.14553990610328638
compound 46 [PMID: 16451062],COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.07,0.15767634854771784
GSK1070916,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.058,0.10697674418604651
compound 10 [PMID: 19402633],CCN1CCN(C(=O)Cc2ccc(Nc3ncc(F)c(Nc4ccc(C(=O)Nc5ccccc5Cl)cc4)n3)cc2)CC1,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.064,0.09230769230769231
compound 38 [PMID: 20817473],O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.043,0.14107883817427386
dubermatinib,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.055,0.07731958762886598
SNS-314,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.04,0.08403361344537816
ilorasertib,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.038,0.11711711711711711
cenisertib,Cc1cc(Nc2ncc(F)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc1N1CCN(C)CC1,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.045,0.24157303370786518
GSK2646264,COc1cccc(OCc2cc(C)ccn2)c1C1=CC2CCNCCC2C=C1,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.042,0.21081081081081082
TAK-632,N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)C3CC3)sc12,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.049,0.1446280991735537
ibcasertib,COc1ccc2c(Oc3ccc4c(C(=O)Nc5ccccc5N)cccc4c3)ccnc2c1,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.026,0.09722222222222222
NIK inhibitor 12f,CC(O)(C#Cc1ccc(N2CCOCC2)c(Nc2ncnc3[nH]ccc23)c1)c1nccs1,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.065,0.09734513274336283
XMD-12,CN1C(=O)c2ccccc2N(C)c2nc(Nc3ccc(N4CCC(O)CC4)cc3)ncc21,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.063,0.16129032258064516
tinengotinib,Cc1n[nH]c2c1N=C(c1ccccc1Cl)c1cnc(N3CCOCC3)cc1N2,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.056,0.08235294117647059
VIC 1911,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4Cl)CC3)ccc2F)n[nH]1,4af3_58_ligand.sdf,CC=C1CC[C@@]12CN1C[C@@H]1[C@@H]2[C@H]1O[C@H]2[C@@H](CCCCC)[C@H]([C@]3(C)C[C@@H]3O)[C@H]21,0.06,0.14347826086956522
barasertib-hQPA,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)n[nH]3)ncnc2c1,4af3_54_ligand.sdf,C=CCC1CC(C(C)(N)C(CC)OCC(=C)C2CC3C4C(C(C)C(C)CC5C6CC5NC(C)C(OCC(C)O)C6)CC34O2)N1,0.054,0.14479638009049775
KW-2449,O=C(c1ccc(/C=C/c2[nH]nc3ccccc23)cc1)N1CCNCC1,4af3_54_ligand.sdf,C=CCC1CC(C(C)(N)C(CC)OCC(=C)C2CC3C4C(C(C)C(C)CC5C6CC5NC(C)C(OCC(C)O)C6)CC34O2)N1,0.036,0.13496932515337423
MLN-8054,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,4af3_54_ligand.sdf,C=CCC1CC(C(C)(N)C(CC)OCC(=C)C2CC3C4C(C(C)C(C)CC5C6CC5NC(C)C(OCC(C)O)C6)CC34O2)N1,0.027,0.1
tozasertib,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1,4af3_54_ligand.sdf,C=CCC1CC(C(C)(N)C(CC)OCC(=C)C2CC3C4C(C(C)C(C)CC5C6CC5NC(C)C(OCC(C)O)C6)CC34O2)N1,0.043,0.107981220657277
aurora kinase inhibitor II,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4)cc3)c2cc1OC,4af3_54_ligand.sdf,C=CCC1CC(C(C)(N)C(CC)OCC(=C)C2CC3C4C(C(C)C(C)CC5C6CC5NC(C)C(OCC(C)O)C6)CC34O2)N1,0.035,0.10112359550561797
JNJ-7706621,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,4af3_54_ligand.sdf,C=CCC1CC(C(C)(N)C(CC)OCC(=C)C2CC3C4C(C(C)C(C)CC5C6CC5NC(C)C(OCC(C)O)C6)CC34O2)N1,0.018,0.09359605911330049
Cdk2 inhibitor IV,CCN(CC)C(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1,4af3_54_ligand.sdf,C=CCC1CC(C(C)(N)C(CC)OCC(=C)C2CC3C4C(C(C)C(C)CC5C6CC5NC(C)C(OCC(C)O)C6)CC34O2)N1,0.056,0.14
SU6656,CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCCC3)C(=O)N2,4af3_54_ligand.sdf,C=CCC1CC(C(C)(N)C(CC)OCC(=C)C2CC3C4C(C(C)C(C)CC5C6CC5NC(C)C(OCC(C)O)C6)CC34O2)N1,0.041,0.09375
barasertib,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,4af3_54_ligand.sdf,C=CCC1CC(C(C)(N)C(CC)OCC(=C)C2CC3C4C(C(C)C(C)CC5C6CC5NC(C)C(OCC(C)O)C6)CC34O2)N1,0.053,0.13617021276595745
danusertib,CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,4af3_54_ligand.sdf,C=CCC1CC(C(C)(N)C(CC)OCC(=C)C2CC3C4C(C(C)C(C)CC5C6CC5NC(C)C(OCC(C)O)C6)CC34O2)N1,0.043,0.14705882352941177
AT-9283,O=C(NC1=CNN/C1=C1/N=c2ccc(CN3CCOCC3)cc2=N1)NC1CC1,4af3_54_ligand.sdf,C=CCC1CC(C(C)(N)C(CC)OCC(=C)C2CC3C4C(C(C)C(C)CC5C6CC5NC(C)C(OCC(C)O)C6)CC34O2)N1,0.044,0.1971153846153846
BX-795,O=C(NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1I)c1cccs1,4af3_54_ligand.sdf,C=CCC1CC(C(C)(N)C(CC)OCC(=C)C2CC3C4C(C(C)C(C)CC5C6CC5NC(C)C(OCC(C)O)C6)CC34O2)N1,0.03,0.11261261261261261
GSK2334470,CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,4af3_54_ligand.sdf,C=CCC1CC(C(C)(N)C(CC)OCC(=C)C2CC3C4C(C(C)C(C)CC5C6CC5NC(C)C(OCC(C)O)C6)CC34O2)N1,0.063,0.14423076923076922
AMG-900,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,4af3_54_ligand.sdf,C=CCC1CC(C(C)(N)C(CC)OCC(=C)C2CC3C4C(C(C)C(C)CC5C6CC5NC(C)C(OCC(C)O)C6)CC34O2)N1,0.041,0.1183206106870229
MK-5108,O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(Cl)c2F)CC1,4af3_54_ligand.sdf,C=CCC1CC(C(C)(N)C(CC)OCC(=C)C2CC3C4C(C(C)C(C)CC5C6CC5NC(C)C(OCC(C)O)C6)CC34O2)N1,0.054,0.1615720524017467
compound 25 [PMID: 20855207],Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc([C@@H](C)N3C[C@H](C)O[C@H](C)C3)ns2)n1,4af3_54_ligand.sdf,C=CCC1CC(C(C)(N)C(CC)OCC(=C)C2CC3C4C(C(C)C(C)CC5C6CC5NC(C)C(OCC(C)O)C6)CC34O2)N1,0.065,0.15966386554621848
compound 1 [PMID: 21742770],COc1ccc(-n2ncc3ccc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)cc1,4af3_54_ligand.sdf,C=CCC1CC(C(C)(N)C(CC)OCC(=C)C2CC3C4C(C(C)C(C)CC5C6CC5NC(C)C(OCC(C)O)C6)CC34O2)N1,0.027,0.14215686274509803
ZM447439,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,4af3_54_ligand.sdf,C=CCC1CC(C(C)(N)C(CC)OCC(=C)C2CC3C4C(C(C)C(C)CC5C6CC5NC(C)C(OCC(C)O)C6)CC34O2)N1,0.052,0.2
hesperadin,CCS(=O)(=O)Nc1ccc2c(c1)/C(=C(/Nc1ccc(CN3CCCCC3)cc1)c1ccccc1)C(=O)N2,4af3_54_ligand.sdf,C=CCC1CC(C(C)(N)C(CC)OCC(=C)C2CC3C4C(C(C)C(C)CC5C6CC5NC(C)C(OCC(C)O)C6)CC34O2)N1,0.054,0.13839285714285715
compound 46 [PMID: 16451062],COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,4af3_54_ligand.sdf,C=CCC1CC(C(C)(N)C(CC)OCC(=C)C2CC3C4C(C(C)C(C)CC5C6CC5NC(C)C(OCC(C)O)C6)CC34O2)N1,0.057,0.15079365079365079
GSK1070916,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,4af3_54_ligand.sdf,C=CCC1CC(C(C)(N)C(CC)OCC(=C)C2CC3C4C(C(C)C(C)CC5C6CC5NC(C)C(OCC(C)O)C6)CC34O2)N1,0.047,0.12669683257918551
compound 10 [PMID: 19402633],CCN1CCN(C(=O)Cc2ccc(Nc3ncc(F)c(Nc4ccc(C(=O)Nc5ccccc5Cl)cc4)n3)cc2)CC1,4af3_54_ligand.sdf,C=CCC1CC(C(C)(N)C(CC)OCC(=C)C2CC3C4C(C(C)C(C)CC5C6CC5NC(C)C(OCC(C)O)C6)CC34O2)N1,0.051,0.10344827586206896
compound 38 [PMID: 20817473],O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,4af3_54_ligand.sdf,C=CCC1CC(C(C)(N)C(CC)OCC(=C)C2CC3C4C(C(C)C(C)CC5C6CC5NC(C)C(OCC(C)O)C6)CC34O2)N1,0.046,0.1673469387755102
dubermatinib,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,4af3_54_ligand.sdf,C=CCC1CC(C(C)(N)C(CC)OCC(=C)C2CC3C4C(C(C)C(C)CC5C6CC5NC(C)C(OCC(C)O)C6)CC34O2)N1,0.043,0.10552763819095477
SNS-314,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,4af3_54_ligand.sdf,C=CCC1CC(C(C)(N)C(CC)OCC(=C)C2CC3C4C(C(C)C(C)CC5C6CC5NC(C)C(OCC(C)O)C6)CC34O2)N1,0.038,0.08032128514056225
ilorasertib,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,4af3_54_ligand.sdf,C=CCC1CC(C(C)(N)C(CC)OCC(=C)C2CC3C4C(C(C)C(C)CC5C6CC5NC(C)C(OCC(C)O)C6)CC34O2)N1,0.036,0.13596491228070176
cenisertib,Cc1cc(Nc2ncc(F)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc1N1CCN(C)CC1,4af3_54_ligand.sdf,C=CCC1CC(C(C)(N)C(CC)OCC(=C)C2CC3C4C(C(C)C(C)CC5C6CC5NC(C)C(OCC(C)O)C6)CC34O2)N1,0.042,0.1958762886597938
GSK2646264,COc1cccc(OCc2cc(C)ccn2)c1C1=CC2CCNCCC2C=C1,4af3_54_ligand.sdf,C=CCC1CC(C(C)(N)C(CC)OCC(=C)C2CC3C4C(C(C)C(C)CC5C6CC5NC(C)C(OCC(C)O)C6)CC34O2)N1,0.033,0.175
