knowninhib_name,knowninhib_smiles,genmol_name,genmol_smiles,simil,cinfony-simil
KW-2449,O=C(c1ccc(/C=C/c2[nH]nc3ccccc23)cc1)N1CCNCC1,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.053,0.078125
MLN-8054,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.018,0.06896551724137931
tozasertib,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.045,0.11176470588235295
aurora kinase inhibitor II,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4)cc3)c2cc1OC,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.02,0.07194244604316546
aurora kinase inhibitor III,O=C(Nc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1)C1CC1,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.029,0.11023622047244094
JNJ-7706621,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.022,0.10062893081761007
Cdk2 inhibitor IV,CCN(CC)C(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.065,0.13836477987421383
GSK-3 inhibitor XIII,Cc1cc(Nc2nc(-c3ccccc3)nc3ccccc23)n[nH]1,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.022,0.07142857142857142
Rho kinase inhibitor IV,Cc1cncc2cccc(S(=O)(=O)N3CCCN(C(=O)CN)C[C@@H]3C)c12,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.039,0.09859154929577464
barasertib,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.021,0.0891089108910891
alisertib,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.016,0.06521739130434782
ENMD-2076,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.03,0.08074534161490683
danusertib,CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.044,0.0761904761904762
AT-9283,O=C(NC1=CNN/C1=C1/N=c2ccc(CN3CCOCC3)cc2=N1)NC1CC1,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.036,0.08021390374331551
GSK2334470,CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.041,0.1437125748502994
AMG-900,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.016,0.07423580786026202
MK-5108,O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(Cl)c2F)CC1,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.035,0.12307692307692308
compound 25 [PMID: 20855207],Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc([C@@H](C)N3C[C@H](C)O[C@H](C)C3)ns2)n1,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.034,0.08530805687203792
compound 16 [PMID: 18945615],O=c1[nH]cnc2[nH]c(-c3ccnc(/C=C/c4ccc(CN5CCOCC5)cc4)c3)cc12,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.035,0.08333333333333333
ZM447439,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.032,0.09375
compound 46 [PMID: 16451062],COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.035,0.13023255813953488
GSK1070916,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.024,0.0918918918918919
compound 10 [PMID: 19402633],CCN1CCN(C(=O)Cc2ccc(Nc3ncc(F)c(Nc4ccc(C(=O)Nc5ccccc5Cl)cc4)n3)cc2)CC1,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.032,0.07926829268292683
compound 38 [PMID: 20817473],O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.032,0.10138248847926268
dubermatinib,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.018,0.048484848484848485
VTX-11e,Cc1cnc(Nc2ccc(F)cc2Cl)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.024,0.07881773399014778
PF-562271,CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.024,0.05583756345177665
GSK143,Cc1ccc(Nc2nc(N[C@H]3CCOC[C@H]3N)ncc2C(N)=O)cc1,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.03,0.12162162162162163
SNS-314,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.009,0.08823529411764706
ilorasertib,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.008,0.09844559585492228
GSK2646264,COc1cccc(OCc2cc(C)ccn2)c1C1=CC2CCNCCC2C=C1,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.038,0.14634146341463414
RG-1530,COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(n[nH]c1C)N2,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.041,0.07731958762886598
XMD-12,CN1C(=O)c2ccccc2N(C)c2nc(Nc3ccc(N4CCC(O)CC4)cc3)ncc21,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.056,0.1464968152866242
tinengotinib,Cc1n[nH]c2c1N=C(c1ccccc1Cl)c1cnc(N3CCOCC3)cc1N2,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.056,0.05726872246696035
VIC 1911,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4Cl)CC3)ccc2F)n[nH]1,4ztq_199_ligand.sdf,OC1NC2C(C3CC3C3C4C5CC534)C23CC13,0.034,0.12376237623762376
KW-2449,O=C(c1ccc(/C=C/c2[nH]nc3ccccc23)cc1)N1CCNCC1,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.044,0.07482993197278912
MLN-8054,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.037,0.09216589861751152
tozasertib,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.066,0.08290155440414508
aurora kinase inhibitor II,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4)cc3)c2cc1OC,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.043,0.05625
aurora kinase inhibitor III,O=C(Nc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1)C1CC1,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.041,0.08053691275167785
JNJ-7706621,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.071,0.09550561797752809
Cdk2 inhibitor IV,CCN(CC)C(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.048,0.0748663101604278
GSK-3 inhibitor XIII,Cc1cc(Nc2nc(-c3ccccc3)nc3ccccc23)n[nH]1,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.048,0.0625
Rho kinase inhibitor IV,Cc1cncc2cccc(S(=O)(=O)N3CCCN(C(=O)CN)C[C@@H]3C)c12,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.062,0.09316770186335403
barasertib,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.045,0.08108108108108109
alisertib,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.05,0.08163265306122448
ENMD-2076,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.065,0.0718232044198895
danusertib,CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.065,0.09821428571428571
AT-9283,O=C(NC1=CNN/C1=C1/N=c2ccc(CN3CCOCC3)cc2=N1)NC1CC1,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.058,0.1935483870967742
GSK2334470,CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.08,0.08762886597938144
AMG-900,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.052,0.08130081300813008
MK-5108,O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(Cl)c2F)CC1,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.045,0.091324200913242
compound 25 [PMID: 20855207],Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc([C@@H](C)N3C[C@H](C)O[C@H](C)C3)ns2)n1,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.063,0.10176991150442478
compound 16 [PMID: 18945615],O=c1[nH]cnc2[nH]c(-c3ccnc(/C=C/c4ccc(CN5CCOCC5)cc4)c3)cc12,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.046,0.08602150537634409
ZM447439,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.06,0.09550561797752809
compound 46 [PMID: 16451062],COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.052,0.06910569105691057
GSK1070916,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.052,0.11557788944723618
compound 10 [PMID: 19402633],CCN1CCN(C(=O)Cc2ccc(Nc3ncc(F)c(Nc4ccc(C(=O)Nc5ccccc5Cl)cc4)n3)cc2)CC1,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.059,0.07650273224043716
compound 38 [PMID: 20817473],O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.077,0.08823529411764706
dubermatinib,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.047,0.06043956043956044
VTX-11e,Cc1cnc(Nc2ccc(F)cc2Cl)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.052,0.0963302752293578
PF-562271,CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.043,0.05069124423963134
GSK143,Cc1ccc(Nc2nc(N[C@H]3CCOC[C@H]3N)ncc2C(N)=O)cc1,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.064,0.11377245508982035
SNS-314,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.027,0.09009009009009009
ilorasertib,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.043,0.11004784688995216
GSK2646264,COc1cccc(OCc2cc(C)ccn2)c1C1=CC2CCNCCC2C=C1,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.029,0.07216494845360824
RG-1530,COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(n[nH]c1C)N2,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.043,0.07009345794392523
XMD-12,CN1C(=O)c2ccccc2N(C)c2nc(Nc3ccc(N4CCC(O)CC4)cc3)ncc21,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.058,0.09289617486338798
tinengotinib,Cc1n[nH]c2c1N=C(c1ccccc1Cl)c1cnc(N3CCOCC3)cc1N2,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.058,0.06995884773662552
VIC 1911,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4Cl)CC3)ccc2F)n[nH]1,4ztq_122_ligand.sdf,CNN1C[N]C([NH])(C(N)O)C1,0.073,0.09292035398230089
KW-2449,O=C(c1ccc(/C=C/c2[nH]nc3ccccc23)cc1)N1CCNCC1,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.018,0.05172413793103448
MLN-8054,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.016,0.010050251256281407
tozasertib,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.031,0.02976190476190476
aurora kinase inhibitor II,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4)cc3)c2cc1OC,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.017,0.015267175572519083
aurora kinase inhibitor III,O=C(Nc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1)C1CC1,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.034,0.041666666666666664
JNJ-7706621,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.0,0.006329113924050633
Cdk2 inhibitor IV,CCN(CC)C(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.057,0.057692307692307696
GSK-3 inhibitor XIII,Cc1cc(Nc2nc(-c3ccccc3)nc3ccccc23)n[nH]1,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.009,0.007518796992481203
Rho kinase inhibitor IV,Cc1cncc2cccc(S(=O)(=O)N3CCCN(C(=O)CN)C[C@@H]3C)c12,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.051,0.021897810218978103
barasertib,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.026,0.014925373134328358
alisertib,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.028,0.00881057268722467
ENMD-2076,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.026,0.032679738562091505
danusertib,CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.023,0.05527638190954774
AT-9283,O=C(NC1=CNN/C1=C1/N=c2ccc(CN3CCOCC3)cc2=N1)NC1CC1,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.04,0.03910614525139665
GSK2334470,CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.052,0.03550295857988166
AMG-900,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.022,0.022222222222222223
MK-5108,O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(Cl)c2F)CC1,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.038,0.041025641025641026
compound 25 [PMID: 20855207],Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc([C@@H](C)N3C[C@H](C)O[C@H](C)C3)ns2)n1,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.03,0.028985507246376812
compound 16 [PMID: 18945615],O=c1[nH]cnc2[nH]c(-c3ccnc(/C=C/c4ccc(CN5CCOCC5)cc4)c3)cc12,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.031,0.0375
ZM447439,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.029,0.019230769230769232
compound 46 [PMID: 16451062],COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.052,0.02252252252252252
GSK1070916,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.022,0.01639344262295082
compound 10 [PMID: 19402633],CCN1CCN(C(=O)Cc2ccc(Nc3ncc(F)c(Nc4ccc(C(=O)Nc5ccccc5Cl)cc4)n3)cc2)CC1,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.036,0.0189873417721519
compound 38 [PMID: 20817473],O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.014,0.027649769585253458
dubermatinib,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.039,0.01948051948051948
VTX-11e,Cc1cnc(Nc2ccc(F)cc2Cl)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.022,0.020100502512562814
PF-562271,CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.036,0.02127659574468085
GSK143,Cc1ccc(Nc2nc(N[C@H]3CCOC[C@H]3N)ncc2C(N)=O)cc1,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.053,0.0273972602739726
SNS-314,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.023,0.019801980198019802
ilorasertib,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.029,0.010309278350515464
GSK2646264,COc1cccc(OCc2cc(C)ccn2)c1C1=CC2CCNCCC2C=C1,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.05,0.11688311688311688
RG-1530,COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(n[nH]c1C)N2,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.045,0.015789473684210527
XMD-12,CN1C(=O)c2ccccc2N(C)c2nc(Nc3ccc(N4CCC(O)CC4)cc3)ncc21,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.04,0.031446540880503145
tinengotinib,Cc1n[nH]c2c1N=C(c1ccccc1Cl)c1cnc(N3CCOCC3)cc1N2,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.04,0.013574660633484163
VIC 1911,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4Cl)CC3)ccc2F)n[nH]1,4ztq_31_ligand.sdf,C=CCCC=C[C@H]1CC[C@@H]2[C@@H](CC3CC3)[C@@H](C)C[C@@H]2C1,0.03,0.03431372549019608
KW-2449,O=C(c1ccc(/C=C/c2[nH]nc3ccccc23)cc1)N1CCNCC1,4ztq_159_ligand.sdf,OCCCC(OC1CC1C1CCC1)C1CC1,0.029,0.05982905982905983
MLN-8054,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,4ztq_159_ligand.sdf,OCCCC(OC1CC1C1CCC1)C1CC1,0.017,0.04639175257731959
tozasertib,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1,4ztq_159_ligand.sdf,OCCCC(OC1CC1C1CCC1)C1CC1,0.034,0.04790419161676647
