knowninhib_name,knowninhib_smiles,genmol_name,genmol_smiles,simil,cinfony-simil
Cdk2 inhibitor IV,CCN(CC)C(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1,4ztq_65_ligand.sdf,CCNCC(O)C12CCC3(CC3)c3c(C)cccc3CC3SCC3C3C1C32Cl,0.079,0.15714285714285714
GSK-3 inhibitor XIII,Cc1cc(Nc2nc(-c3ccccc3)nc3ccccc23)n[nH]1,4ztq_65_ligand.sdf,CCNCC(O)C12CCC3(CC3)c3c(C)cccc3CC3SCC3C3C1C32Cl,0.067,0.1276595744680851
Rho kinase inhibitor IV,Cc1cncc2cccc(S(=O)(=O)N3CCCN(C(=O)CN)C[C@@H]3C)c12,4ztq_65_ligand.sdf,CCNCC(O)C12CCC3(CC3)c3c(C)cccc3CC3SCC3C3C1C32Cl,0.116,0.1595744680851064
barasertib,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,4ztq_65_ligand.sdf,CCNCC(O)C12CCC3(CC3)c3c(C)cccc3CC3SCC3C3C1C32Cl,0.071,0.1557377049180328
alisertib,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,4ztq_65_ligand.sdf,CCNCC(O)C12CCC3(CC3)c3c(C)cccc3CC3SCC3C3C1C32Cl,0.085,0.1455223880597015
ENMD-2076,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1,4ztq_65_ligand.sdf,CCNCC(O)C12CCC3(CC3)c3c(C)cccc3CC3SCC3C3C1C32Cl,0.111,0.14563106796116504
danusertib,CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,4ztq_65_ligand.sdf,CCNCC(O)C12CCC3(CC3)c3c(C)cccc3CC3SCC3C3C1C32Cl,0.084,0.17073170731707318
AT-9283,O=C(NC1=CNN/C1=C1/N=c2ccc(CN3CCOCC3)cc2=N1)NC1CC1,4ztq_65_ligand.sdf,CCNCC(O)C12CCC3(CC3)c3c(C)cccc3CC3SCC3C3C1C32Cl,0.056,0.168141592920354
GSK2334470,CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,4ztq_65_ligand.sdf,CCNCC(O)C12CCC3(CC3)c3c(C)cccc3CC3SCC3C3C1C32Cl,0.087,0.1822429906542056
AMG-900,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,4ztq_65_ligand.sdf,CCNCC(O)C12CCC3(CC3)c3c(C)cccc3CC3SCC3C3C1C32Cl,0.101,0.12
MK-5108,O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(Cl)c2F)CC1,4ztq_65_ligand.sdf,CCNCC(O)C12CCC3(CC3)c3c(C)cccc3CC3SCC3C3C1C32Cl,0.106,0.21645021645021645
compound 25 [PMID: 20855207],Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc([C@@H](C)N3C[C@H](C)O[C@H](C)C3)ns2)n1,4ztq_65_ligand.sdf,CCNCC(O)C12CCC3(CC3)c3c(C)cccc3CC3SCC3C3C1C32Cl,0.097,0.14566929133858267
compound 16 [PMID: 18945615],O=c1[nH]cnc2[nH]c(-c3ccnc(/C=C/c4ccc(CN5CCOCC5)cc4)c3)cc12,4ztq_65_ligand.sdf,CCNCC(O)C12CCC3(CC3)c3c(C)cccc3CC3SCC3C3C1C32Cl,0.054,0.1674641148325359
ZM447439,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,4ztq_65_ligand.sdf,CCNCC(O)C12CCC3(CC3)c3c(C)cccc3CC3SCC3C3C1C32Cl,0.086,0.15609756097560976
compound 46 [PMID: 16451062],COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,4ztq_65_ligand.sdf,CCNCC(O)C12CCC3(CC3)c3c(C)cccc3CC3SCC3C3C1C32Cl,0.083,0.1685823754789272
GSK1070916,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,4ztq_65_ligand.sdf,CCNCC(O)C12CCC3(CC3)c3c(C)cccc3CC3SCC3C3C1C32Cl,0.072,0.16299559471365638
compound 10 [PMID: 19402633],CCN1CCN(C(=O)Cc2ccc(Nc3ncc(F)c(Nc4ccc(C(=O)Nc5ccccc5Cl)cc4)n3)cc2)CC1,4ztq_65_ligand.sdf,CCNCC(O)C12CCC3(CC3)c3c(C)cccc3CC3SCC3C3C1C32Cl,0.107,0.17733990147783252
compound 38 [PMID: 20817473],O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,4ztq_65_ligand.sdf,CCNCC(O)C12CCC3(CC3)c3c(C)cccc3CC3SCC3C3C1C32Cl,0.071,0.199203187250996
dubermatinib,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,4ztq_65_ligand.sdf,CCNCC(O)C12CCC3(CC3)c3c(C)cccc3CC3SCC3C3C1C32Cl,0.093,0.15196078431372548
VTX-11e,Cc1cnc(Nc2ccc(F)cc2Cl)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,4ztq_65_ligand.sdf,CCNCC(O)C12CCC3(CC3)c3c(C)cccc3CC3SCC3C3C1C32Cl,0.109,0.16115702479338842
PF-562271,CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,4ztq_65_ligand.sdf,CCNCC(O)C12CCC3(CC3)c3c(C)cccc3CC3SCC3C3C1C32Cl,0.087,0.14893617021276595
GSK143,Cc1ccc(Nc2nc(N[C@H]3CCOC[C@H]3N)ncc2C(N)=O)cc1,4ztq_65_ligand.sdf,CCNCC(O)C12CCC3(CC3)c3c(C)cccc3CC3SCC3C3C1C32Cl,0.085,0.18134715025906736
SNS-314,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,4ztq_65_ligand.sdf,CCNCC(O)C12CCC3(CC3)c3c(C)cccc3CC3SCC3C3C1C32Cl,0.1,0.16393442622950818
ilorasertib,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,4ztq_65_ligand.sdf,CCNCC(O)C12CCC3(CC3)c3c(C)cccc3CC3SCC3C3C1C32Cl,0.081,0.1810344827586207
GSK2646264,COc1cccc(OCc2cc(C)ccn2)c1C1=CC2CCNCCC2C=C1,4ztq_65_ligand.sdf,CCNCC(O)C12CCC3(CC3)c3c(C)cccc3CC3SCC3C3C1C32Cl,0.073,0.21359223300970873
RG-1530,COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(n[nH]c1C)N2,4ztq_65_ligand.sdf,CCNCC(O)C12CCC3(CC3)c3c(C)cccc3CC3SCC3C3C1C32Cl,0.078,0.13865546218487396
XMD-12,CN1C(=O)c2ccccc2N(C)c2nc(Nc3ccc(N4CCC(O)CC4)cc3)ncc21,4ztq_65_ligand.sdf,CCNCC(O)C12CCC3(CC3)c3c(C)cccc3CC3SCC3C3C1C32Cl,0.079,0.18627450980392157
tinengotinib,Cc1n[nH]c2c1N=C(c1ccccc1Cl)c1cnc(N3CCOCC3)cc1N2,4ztq_65_ligand.sdf,CCNCC(O)C12CCC3(CC3)c3c(C)cccc3CC3SCC3C3C1C32Cl,0.111,0.14393939393939395
VIC 1911,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4Cl)CC3)ccc2F)n[nH]1,4ztq_65_ligand.sdf,CCNCC(O)C12CCC3(CC3)c3c(C)cccc3CC3SCC3C3C1C32Cl,0.112,0.21940928270042195
KW-2449,O=C(c1ccc(/C=C/c2[nH]nc3ccccc23)cc1)N1CCNCC1,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.024,0.0684931506849315
MLN-8054,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.014,0.053811659192825115
tozasertib,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.036,0.06701030927835051
aurora kinase inhibitor II,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4)cc3)c2cc1OC,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.024,0.07051282051282051
aurora kinase inhibitor III,O=C(Nc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1)C1CC1,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.048,0.08904109589041095
JNJ-7706621,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.0,0.06043956043956044
Cdk2 inhibitor IV,CCN(CC)C(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.06,0.11173184357541899
GSK-3 inhibitor XIII,Cc1cc(Nc2nc(-c3ccccc3)nc3ccccc23)n[nH]1,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.017,0.05660377358490566
Rho kinase inhibitor IV,Cc1cncc2cccc(S(=O)(=O)N3CCCN(C(=O)CN)C[C@@H]3C)c12,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.039,0.07407407407407407
barasertib,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.043,0.06726457399103139
alisertib,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.026,0.05622489959839357
ENMD-2076,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.04,0.07865168539325842
danusertib,CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.028,0.06550218340611354
AT-9283,O=C(NC1=CNN/C1=C1/N=c2ccc(CN3CCOCC3)cc2=N1)NC1CC1,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.068,0.10552763819095477
GSK2334470,CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.062,0.08854166666666667
AMG-900,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.027,0.07317073170731707
MK-5108,O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(Cl)c2F)CC1,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.05,0.10747663551401869
compound 25 [PMID: 20855207],Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc([C@@H](C)N3C[C@H](C)O[C@H](C)C3)ns2)n1,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.064,0.06926406926406926
compound 16 [PMID: 18945615],O=c1[nH]cnc2[nH]c(-c3ccnc(/C=C/c4ccc(CN5CCOCC5)cc4)c3)cc12,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.043,0.07526881720430108
ZM447439,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.054,0.08426966292134831
compound 46 [PMID: 16451062],COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.055,0.07407407407407407
GSK1070916,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.034,0.057692307692307696
compound 10 [PMID: 19402633],CCN1CCN(C(=O)Cc2ccc(Nc3ncc(F)c(Nc4ccc(C(=O)Nc5ccccc5Cl)cc4)n3)cc2)CC1,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.033,0.059782608695652176
compound 38 [PMID: 20817473],O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.04,0.06639004149377593
dubermatinib,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.029,0.07303370786516854
VTX-11e,Cc1cnc(Nc2ccc(F)cc2Cl)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.02,0.05333333333333334
PF-562271,CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.055,0.06103286384976526
GSK143,Cc1ccc(Nc2nc(N[C@H]3CCOC[C@H]3N)ncc2C(N)=O)cc1,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.074,0.12195121951219512
SNS-314,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.021,0.05726872246696035
ilorasertib,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.013,0.05504587155963303
GSK2646264,COc1cccc(OCc2cc(C)ccn2)c1C1=CC2CCNCCC2C=C1,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.038,0.07853403141361257
RG-1530,COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(n[nH]c1C)N2,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.024,0.07582938388625593
XMD-12,CN1C(=O)c2ccccc2N(C)c2nc(Nc3ccc(N4CCC(O)CC4)cc3)ncc21,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.029,0.08791208791208792
tinengotinib,Cc1n[nH]c2c1N=C(c1ccccc1Cl)c1cnc(N3CCOCC3)cc1N2,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.045,0.075
VIC 1911,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4Cl)CC3)ccc2F)n[nH]1,4ztq_165_ligand.sdf,C=CC1COC2(OCCC(C)O1)C1C(CC)C12CCCC1CC1,0.035,0.06060606060606061
KW-2449,O=C(c1ccc(/C=C/c2[nH]nc3ccccc23)cc1)N1CCNCC1,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.015,0.04032258064516129
MLN-8054,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.014,0.04522613065326633
tozasertib,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.027,0.05263157894736842
aurora kinase inhibitor II,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4)cc3)c2cc1OC,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.038,0.05263157894736842
aurora kinase inhibitor III,O=C(Nc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1)C1CC1,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.037,0.06451612903225806
JNJ-7706621,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.016,0.0440251572327044
Cdk2 inhibitor IV,CCN(CC)C(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.049,0.12418300653594772
GSK-3 inhibitor XIII,Cc1cc(Nc2nc(-c3ccccc3)nc3ccccc23)n[nH]1,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.008,0.044444444444444446
Rho kinase inhibitor IV,Cc1cncc2cccc(S(=O)(=O)N3CCCN(C(=O)CN)C[C@@H]3C)c12,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.068,0.05755395683453238
barasertib,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.035,0.04975124378109453
alisertib,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.019,0.04424778761061947
ENMD-2076,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.015,0.04430379746835443
danusertib,CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.027,0.05339805825242718
AT-9283,O=C(NC1=CNN/C1=C1/N=c2ccc(CN3CCOCC3)cc2=N1)NC1CC1,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.049,0.06629834254143646
GSK2334470,CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.052,0.06432748538011696
AMG-900,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.019,0.05333333333333334
MK-5108,O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(Cl)c2F)CC1,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.041,0.09947643979057591
compound 25 [PMID: 20855207],Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc([C@@H](C)N3C[C@H](C)O[C@H](C)C3)ns2)n1,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.047,0.04265402843601896
compound 16 [PMID: 18945615],O=c1[nH]cnc2[nH]c(-c3ccnc(/C=C/c4ccc(CN5CCOCC5)cc4)c3)cc12,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.02,0.054878048780487805
ZM447439,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.045,0.0641025641025641
compound 46 [PMID: 16451062],COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.046,0.04932735426008968
GSK1070916,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.019,0.0546448087431694
compound 10 [PMID: 19402633],CCN1CCN(C(=O)Cc2ccc(Nc3ncc(F)c(Nc4ccc(C(=O)Nc5ccccc5Cl)cc4)n3)cc2)CC1,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.038,0.037037037037037035
compound 38 [PMID: 20817473],O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.051,0.06481481481481481
dubermatinib,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.034,0.031446540880503145
VTX-11e,Cc1cnc(Nc2ccc(F)cc2Cl)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.039,0.039603960396039604
PF-562271,CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.039,0.036458333333333336
GSK143,Cc1ccc(Nc2nc(N[C@H]3CCOC[C@H]3N)ncc2C(N)=O)cc1,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.053,0.11347517730496454
SNS-314,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.034,0.04411764705882353
ilorasertib,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.019,0.05181347150259067
GSK2646264,COc1cccc(OCc2cc(C)ccn2)c1C1=CC2CCNCCC2C=C1,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.036,0.05917159763313609
RG-1530,COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(n[nH]c1C)N2,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.03,0.0582010582010582
XMD-12,CN1C(=O)c2ccccc2N(C)c2nc(Nc3ccc(N4CCC(O)CC4)cc3)ncc21,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.042,0.06875
tinengotinib,Cc1n[nH]c2c1N=C(c1ccccc1Cl)c1cnc(N3CCOCC3)cc1N2,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.057,0.05963302752293578
VIC 1911,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4Cl)CC3)ccc2F)n[nH]1,4ztq_154_ligand.sdf,CC1(O)C(CCC(C2CC3C4C2C34)C2C3COC4C5CC67C(C54)C36C27)C1(O)O,0.04,0.05314009661835749
KW-2449,O=C(c1ccc(/C=C/c2[nH]nc3ccccc23)cc1)N1CCNCC1,4ztq_105_ligand.sdf,C=CC(O)C1C2(C)N3CCC(C4C(NNC(CCC)C(C)[SiH2]C(O)C5(C6CCC(C)C6)CC5(C)C=C)CC4C(O)C(C)N)C132,0.05,0.0967741935483871
